,user,longitude,latitude
252,252,-97.7430227333,30.3041490333
253,253,-107.22183594907291,37.37719450705
254,254,-122.4194999833,37.7519909949
255,255,-121.9585027528672,37.3041644167
256,256,-94.591628015,39.0019311833
257,257,-94.66366373100604,39.0147519
258,258,-97.73854851719999,30.265266693450002
259,259,-97.7395677567,30.26540608895
260,260,-97.7433121443,30.2605777279
261,261,-97.75169216665,30.265936016650002
262,262,,
263,263,-96.96951908765813,38.960870648800004
264,264,-100.70241568481138,30.271109052849997
265,265,,
266,266,-98.6185570928975,30.2916171077
267,267,-99.93928566596179,30.2691029532
268,268,-97.75095393925,34.1017351399
269,269,-97.73683323770001,30.296800107449997
270,270,-94.60850715,38.9853286667
271,271,-101.23836296436406,30.2497407833
272,272,-122.3307359219,47.7971148491
273,273,-94.5908479335,39.0422493464
274,274,-97.5257775617135,35.49898105
275,275,-103.13153248266077,30.2666937255
276,276,-122.2789169167,37.7526068667
277,277,174.75892794963332,-36.80598136063333
278,278,-97.74608887735,30.2821790751
279,279,,
280,280,-122.4076080167,37.7770878167
281,281,-82.50678465487623,28.0349066036
282,282,-97.44697603097922,32.8022214333
283,283,-96.87231744686926,32.800394397
284,284,-122.40752858329999,37.7963126727
285,285,-122.0294594667,37.3676673939
286,286,-95.441431785296,38.9661179522
287,287,-79.9837357019,40.208744773199996
288,288,-101.95753079059999,30.26861647925
289,289,-95.2356940167,38.9692738566
290,290,-122.2922594787,37.7723723947
291,291,-82.6741348167,28.033245198099998
292,292,-116.3581083886331,36.168833675
293,293,,
294,294,-99.35358079867272,30.269649654400002
295,295,-122.4120497704,37.7552939144
296,296,-94.6543621062108,39.0927960523
297,297,-122.59451285,45.51847845
298,298,-97.7379369736,37.7621231079
299,299,-96.1736620196,39.065127899800004
300,300,-94.76173371075001,38.90225066665
301,301,16.5608811378,48.208023467
302,302,-88.35260084727166,38.850537109099996
303,303,-97.78810079204064,30.3604839067
304,304,-121.95279799165,37.3385085
305,305,,
306,306,-95.2350282669,38.942196917
307,307,-81.57929265,28.35654765
308,308,-85.21494131307665,40.773326749999995
309,309,-122.18017350000001,48.0504979833
310,310,-94.59605695,39.052318309499995
311,311,,
312,312,-99.39065696446531,30.276988127600003
313,313,-122.18237757680001,37.4535173937
314,314,-84.33179596256801,33.7810521667
315,315,-93.26667767,36.64303225
316,316,-88.73590784085172,35.8589854
317,317,-102.83268488715751,38.9934000833
318,318,-99.019724682956,38.9452665848
319,319,-122.68083661790001,45.5217476555
320,320,-123.1201288833,49.2746788831
321,321,-122.64712993315,45.5171220681
322,322,-87.8144931793,41.9534979007
323,323,-97.88013099845892,30.297240207399998
324,324,-122.3945939541,37.784000843499996
325,325,-0.2151460953,51.5144313985
326,326,-97.7259528637,30.412484281300003
327,327,-97.78472074574303,30.2691029532
328,328,-97.80378695,30.4464840889
329,329,-80.83463961378666,39.175765500000004
330,330,-122.2757852268,37.522513068950005
331,331,-122.39578200000001,37.7775315833
332,332,-32.314235102842815,37.95740461
333,333,-122.15976575,37.423484453949996
334,334,-99.45340645615384,30.2689875167
335,335,-97.7493953705,30.2679095833
336,336,-97.74636849759999,30.2825008873
337,337,-99.96178329348285,35.032067417
338,338,-122.3861503601,37.787713258400004
339,339,-94.8312156667,38.971541964699995
340,340,-3.18855601,55.935773660699994
341,341,-90.060791325,29.963632158350002
342,342,-97.7493953705,30.2679095833
343,343,-94.5914053833,39.04183745
344,344,-97.79715925452103,30.4323938121
345,345,-97.739444375,37.781834000500005
346,346,-104.23812939518642,38.966940697249996
347,347,-114.1093951464,37.7834027061
348,348,,
349,349,-95.9866797924,36.1374741833
350,350,-98.21564482367141,30.2691029532
351,351,-94.71015690844351,39.0844222895
352,352,,
353,353,-97.78478456777027,30.27590508685
354,354,-122.2670787617,37.7935213832
355,355,-122.2153085217,37.7977072167
356,356,-79.7927574167,36.0858245947
357,357,,
358,358,-116.92495984654369,33.8106556333
359,359,-122.404134133,37.7836761578
360,360,-114.38685536492788,40.2326911302
361,361,-0.7340889915003451,53.73871427
362,362,-97.4969970333,35.3757453519
363,363,-122.40323066709999,37.7613111167
364,364,-97.75505167635,30.26745614365
365,365,-122.4120497704,37.7891242706
366,366,-97.7569073333,30.245378751599997
367,367,-122.4295427167,37.771530838000004
368,368,-94.59031105,39.0440368652
369,369,-122.65805800109285,45.5222234858
370,370,-122.15087278965001,37.768241654099995
371,371,,
372,372,-84.05082996432857,40.17651603335
373,373,-83.96090041083198,39.9783017833
374,374,-94.6065244230947,38.9665769167
375,375,-96.39623621594595,30.6160502092
376,376,-122.3954703833,37.7783555476
377,377,-102.12088914136156,38.9125303333
378,378,-76.73911833596091,40.7348441565
379,379,17.011015134856006,59.3181923267
380,380,,
381,381,-96.27158876444079,30.3106142667
382,382,-1.280714383872967,52.99504279999999
383,383,-85.87303702055333,40.0381112943
384,384,-90.17896598545907,41.677277399999994
385,385,,
386,386,-94.92062691318858,30.2739398333
387,387,-97.73965444115001,30.26490853275
388,388,-97.75681971470006,30.2698105017
389,389,,
390,390,-97.76153486956039,38.9257650567
391,391,-93.26057082,38.6270135833
392,392,-96.28511968443793,39.0406556
393,393,-85.18353497563986,39.356950880300005
394,394,-122.3004206667,37.55338985
395,395,-79.2411446571,43.728126850500004
396,396,-122.67467147025,45.5227541167
397,397,-78.9000897667,35.9957702167
398,398,-118.46292037718867,34.0422796514
399,399,-122.079731975,37.38797875
400,400,-94.59704875950001,39.05364713365
401,401,-97.7466259042,30.4192939459
402,402,-97.5329957811139,35.4951692667
403,403,,
404,404,-97.19110965,32.85253285
405,405,-122.40603641112669,37.7864788714
406,406,-94.59066971665,39.040981260900004
407,407,-86.91285520790001,35.7803925333
408,408,-82.7116175440059,28.5427725333
409,409,,
410,410,-122.0294862986,37.3330959679
411,411,-104.9886453152,39.73569452
412,412,-122.68123090270001,45.524081646599996
413,413,-122.2725749016,37.8276936983
414,414,-106.94686721615257,35.627948174400004
415,415,-57.338491422153844,-34.9130680698
416,416,-122.4050282333,37.7677503825
417,417,-73.9808928967,40.7738143727
418,418,-97.2976421167,37.686423563299996
419,419,-98.05592688681747,30.2798881558
420,420,-94.53833792549834,39.021413
421,421,-94.6074968652,38.88495249655
422,422,,
423,423,-94.5914402667,39.0423095167
424,424,-98.8589585466636,30.26535472525
425,425,-80.33016084650306,35.9957702167
426,426,-122.1966539667,37.4535173937
427,427,-122.38942871340001,37.77057639864999
428,428,-89.40927544707642,41.66634881
429,429,-84.3671808167,33.7838602
430,430,-122.6819121838,45.5246228481
431,431,-86.31680605494624,41.1186287667
432,432,,
433,433,,
434,434,-97.94441335933968,30.27765235
435,435,-122.392725275,37.781433342
436,436,-88.17802971638575,28.663026931250002
437,437,-97.7398467,30.26717945
438,438,-97.76687846003101,30.3329174
439,439,-85.458924815473,28.260012514099998
440,440,-122.394631505,37.7677503825
441,441,,
442,442,-77.68245939685622,40.0768137165
443,443,-95.29376860852449,36.0663832688
444,444,-82.52516286244301,28.55185670835
445,445,-85.77980398638189,35.0707540167
446,446,-122.0620569333,37.3758813667
447,447,-95.59707745231646,38.99458289
448,448,-92.57403872,39.097375925
449,449,-79.59238826670169,43.64608614865
450,450,-89.65654494220195,31.59922555695
451,451,-114.73713397979999,36.9637196
452,452,-97.7482661605,30.269767796999997
453,453,,
454,454,-86.7875012167,36.03608675
455,455,,
456,456,-97.7456147969,30.2691029532
457,457,-122.08230203945001,37.7879542018
458,458,-118.42266022485,37.7926529287
459,459,-122.06770777700001,37.42144515
460,460,-83.90739710763233,35.918913775
461,461,-95.82426969837647,38.9694334232
462,462,-82.46575054273525,27.382524
463,463,-122.1610456333,37.4440891667
464,464,-122.4110277296125,37.7864788714
465,465,-122.29197263719999,37.778409100000005
466,466,58.826490403289995,22.737241992050002
467,467,-122.28263927005,37.746062316700005
468,468,-97.92082738787651,30.2589281967
469,469,-115.56441180674052,36.0354232788
470,470,-122.40368365,37.7826046833
471,471,-97.7379875108,30.2765885131
472,472,-122.39803503335,37.784723698600004
473,473,-122.4221283667,37.7736735286
474,474,,
475,475,-96.98087745312549,32.8359396333
476,476,-122.4039494991,37.759688872
477,477,-122.395179,37.7700235498
478,478,-108.3658191284778,37.7563887667
479,479,-96.36598393062928,39.032810016599996
480,480,-95.60309480961278,38.9711785167
481,481,-105.49285469150003,38.8961747
482,482,-94.70188474758349,38.920864
483,483,-97.7246117592,30.27509315055
484,484,-97.04034805299999,37.7792713741
485,485,-94.58672165,39.0552906461
486,486,-97.61958565720802,32.80956971
487,487,-121.8942764662,37.336592529499995
488,488,-94.59393675359999,39.01429042535
489,489,-122.4058700117,37.7888660482
490,490,-98.80465702973558,30.4077699756
491,491,-97.33114995,32.75365455
492,492,-79.50645904142998,40.73352893075
493,493,-98.6661187167,29.47685733035
494,494,-122.3861503601,37.7585132936
495,495,-97.7541688167,30.2641547061
496,496,-97.50918745989999,35.612463383299996
497,497,-122.2864243333,37.83750039275
498,498,-97.74463275,30.29600286
499,499,-108.02778803967693,40.0136588887
500,500,-95.34115463087109,39.032811099899995
501,501,-122.349404475,37.623894066700004
502,502,-119.2206602,46.2098208333
503,503,-95.23519957035,38.9653072667
504,504,-122.3282926,37.56407518335
505,505,,
506,506,-122.16120905835,37.57185745
507,507,-87.93950392492128,35.9802789167
508,508,-97.7364019333,30.3119444833
509,509,,
510,510,-122.3466172167,37.614183822600005
511,511,-89.82938256662457,38.9051441032
512,512,-94.62837082614999,38.9256668091
513,513,-93.2773026767,44.9712869029
514,514,-94.64194694983333,38.9378213833
515,515,-97.74590849879999,30.2691029532
516,516,,
517,517,,
518,518,-122.02963113780001,37.3318803266
519,519,-104.0147179282404,30.26932849
520,520,-88.8145910333,33.450813399999994
521,521,-10.411978176913102,50.9130048125
522,522,-83.0747369743346,35.2204944655
523,523,-122.3861503601,37.770631899899996
524,524,-97.74935264173332,30.270083000000003
525,525,-82.37619612907451,43.629393
526,526,-81.06491963248868,40.7236568276
527,527,-79.7088516418698,40.72317303035
528,528,-97.6671266556,37.4336700259
529,529,,
530,530,,
531,531,-118.25551391600001,34.091038424999994
532,532,11.544346245154568,48.1517821103
533,533,-96.800013059,32.7944177569
534,534,-94.5983199088,39.0421351667
535,535,-97.77175374907394,30.2668906357
536,536,-96.7338810833,33.0227919421
537,537,-97.99110726618899,30.270362666700002
538,538,-122.39782333369999,37.76540134945
539,539,-97.75389749909999,30.26033404165
540,540,-78.5789597333,35.873954278
541,541,-98.70676571817916,29.607006212800002
542,542,-94.59704875950001,39.03377615
543,543,-95.7158088667,39.047099583299996
544,544,-94.59881347533268,39.0369789909
545,545,-97.74931241670001,30.2679095833
546,546,-84.78096826866295,39.2760572098
547,547,-100.42281543627996,30.2691029532
548,548,-75.83194906838948,42.36801908335
549,549,-94.480807419,39.051318467
550,550,-122.46207572594481,37.8034984938
551,551,-97.33355930214648,32.753791225
552,552,-0.1241831162,51.505081941650005
553,553,-107.69068577922395,39.9571388883
554,554,-104.98545035,39.75502657
555,555,-157.81349782430001,21.2815146083
556,556,-122.6733227888,45.5240774971
557,557,-97.7473998,30.2674412667
558,558,-94.59141745745,39.040913141749996
559,559,-101.04833081691123,30.2686303786
560,560,-97.41540169059878,32.9385566667
561,561,-105.56464277612943,39.7550426786
562,562,-85.35389725653364,38.8950425833
563,563,-0.4096606695393941,50.8260909377
564,564,-94.4870529083,39.5220566024
565,565,-87.77273290592429,36.13873056065
566,566,-88.94334073057442,36.14890491
567,567,-112.75432372669019,40.52800685
568,568,-97.7537029982,30.264723075
569,569,-122.680066824,45.5188343749
570,570,-94.58328829999999,39.0726184833
571,571,-97.74016857149999,30.267648157399996
572,572,,
573,573,-99.12623046315267,33.9418290408
574,574,-97.7336601,30.2955357104
575,575,-122.3891674333,37.8571402509
576,576,-94.5914402667,39.0387086667
577,577,-104.673871994,36.107824389049995
578,578,-74.44618921848911,40.7443825333
579,579,-79.53514213925784,43.5932321667
580,580,,
581,581,-97.76190476709732,30.2965315478
582,582,-97.739302305,30.2937038167
583,583,-93.11665276613753,42.5366215
584,584,-98.2778957727739,35.5246822836
585,585,-95.9742574274669,25.7521108167
586,586,-122.3989680214,37.761506749999995
587,587,-98.21755957684493,30.2764877946
588,588,-97.74163842200001,30.2680234412
589,589,-86.81879973299999,35.9569081
590,590,-81.86312107600001,40.6969079833
591,591,-97.52595881543172,38.99455925
592,592,-96.7912162741,33.0175521571
593,593,-122.2727269657,37.80458895
594,594,-122.3647434667,37.5864722833
595,595,-79.162280544584,40.727117605749996
596,596,-81.74903623674285,40.7039128192
597,597,,
598,598,-122.0103192329,37.3318803266
599,599,-118.39329099,37.4448394667
600,600,-122.4192393667,37.7624596
601,601,-75.2998314022496,40.76848830105
602,602,-122.0306735,37.3318803266
603,603,-98.08700044222284,38.9351942779
604,604,-85.10305718852352,40.712330399449996
605,605,-97.7427220345,30.2717435333
606,606,-106.64448669364799,40.0166572407
607,607,-77.00864497420957,40.7638769027
608,608,,
609,609,-122.4024677167,37.79008579999999
610,610,-97.74052262309999,30.267574315
611,611,-122.42723157500001,37.78116183335
612,612,-94.5840971632,39.09981071665
613,613,,
614,614,-97.52843900701397,35.4934137167
615,615,-99.70003134204,36.08905363
616,616,-98.49168715850001,29.4951386196
617,617,11.000366533,45.44516277
618,618,139.74364511705,35.640258545927004
619,619,139.5796358585,35.47400234151742
620,620,139.54885571373512,35.546937682244966
621,621,5.974864559998,51.199974499999996
622,622,-122.393682003,37.794337633299996
623,623,-8.490928613183414,48.5015034442
624,624,-121.46906184141794,38.5706829565
625,625,-80.4005046070375,40.5380606269
626,626,-97.19919863284053,32.73523764
627,627,,
628,628,12.400706441245996,52.4895086667
629,629,139.7090907366,35.68245038355314
630,630,39.156814215,22.362876793690003
631,631,-80.33064695,25.810195067
632,632,78.376174422516,17.063210287468
633,633,-94.71571590387927,35.24768144985
634,634,-122.41600863334999,37.7922443632
635,635,-111.98103815315,43.5855796333
636,636,-155.13152336235518,19.68340269165
637,637,50.88993984432079,24.89938870206879
638,638,-97.74166468375,30.2862345637
639,639,46.69929492,24.763354620799326
640,640,39.17872929,21.506126107493145
641,641,,
642,642,-122.545391546066,48.74835285
643,643,4.956748660016673,27.199401400449997
644,644,-87.4840732065,41.596921182
645,645,10.0393671,53.574743500000004
646,646,-77.0365941525,38.89012521
647,647,,
648,648,-89.58067890384515,39.712733056
649,649,-98.4894768222,29.56507448245
650,650,88.28381954279398,17.93396971525801
651,651,-122.42486708035,37.79760967835
652,652,-121.86262607569999,37.25254839
653,653,-121.81332061000192,37.32289451
654,654,-97.73826218504999,30.2860816989
655,655,,
656,656,2.6241791,48.473510597
657,657,-86.72625228797807,43.6572694878
658,658,-121.9418379833,37.5010978003
659,659,110.63714712415,-7.603867723075
660,660,-97.7434574833,30.2490782167
661,661,-21.547650219002495,51.5343598101
662,662,-74.61989144785,40.403408500000005
663,663,,
664,664,,
665,665,-127.36176081190003,36.0848987512
666,666,-117.7118194083,33.7530447293
667,667,-106.54854112,31.8292042333
668,668,-118.22106598299999,34.1388657167
669,669,-115.08697986600001,36.0603287167
670,670,,
671,671,-121.66521500835,37.93689564165
672,672,,
673,673,-121.9125630333,37.3402670333
674,674,-97.1304430547,32.6835724891
675,675,-0.23858873153786672,51.50576353
676,676,-84.5125001469,39.13258981
677,677,18.4228549667,-33.230144256907856
678,678,-118.19297546700001,33.94193035
679,679,1.1461144196166666,52.0525436475
680,680,-157.8432988333,21.3013598926
681,681,,
682,682,-74.53798084934084,40.736453725100006
683,683,,
684,684,,
685,685,103.83846007259665,1.3218491697317611
686,686,-117.91971230435001,33.857052273600004
687,687,-73.1117987333,41.792602816700004
688,688,-72.9070523060616,41.81778299875
689,689,-122.18237757680001,37.452213267
690,690,,
691,691,-80.137530132854,40.6186088435
692,692,-80.22446256399999,40.5883252559
693,693,-73.8113006396968,42.341310459400006
694,694,-118.34809313335,34.0725119907
695,695,-106.41708643069255,39.741182933000005
696,696,-118.3790695667,34.0522600333
697,697,-122.3336219788,47.6120942821
698,698,18.0324375629,59.3158764913
699,699,-118.148939075,34.0467769
700,700,9.7387844324,52.3765142333
701,701,-84.32317831833495,33.77628917095
702,702,-115.12469839107402,36.04117285
703,703,-97.70011234,30.3490122833
704,704,-73.612975783,40.8161449005
705,705,,
706,706,,
707,707,-88.42463169882802,28.4202277
708,708,17.885107505699665,59.34448896145
709,709,,
710,710,-93.29252958299999,37.2077723333
711,711,4.8254197133279995,52.341903898
712,712,98.9662725667,18.791646792759455
713,713,6.1729678,46.2297057813
714,714,-1.6002488136000002,54.957700967799994
715,715,-121.9382264833,37.317161162
716,716,-97.7417181333,30.39908581
717,717,,
718,718,-73.9745884449,40.763964226999995
719,719,-78.50546948923919,38.8560097225
720,720,-84.94533722054959,26.20984925
721,721,-122.33528829999999,47.47156935
722,722,-73.9955189824,40.69286973855
723,723,-97.7501468023,30.267555494499998
724,724,-1.060876079885391,51.9224356
725,725,-122.15958082515,37.448350825
726,726,0.27254527,51.438065668
727,727,-16.469603884490912,28.42654997
728,728,-104.9800431058191,39.6987423984
729,729,-96.72098336347288,33.04243212
730,730,-98.79988313487002,30.2510314833
731,731,-81.79192650421521,28.36889695
732,732,-95.885458802088,38.6392520167
733,733,,
734,734,18.47996619285,-33.9402235906851
735,735,-84.81213930026806,36.0071293167
736,736,-73.9854723,40.7690844833
737,737,-80.30255164089999,25.779324092350002
738,738,-71.70412324,42.34896616505
739,739,-96.14091798193778,35.013748436300006
740,740,-103.01347387324756,30.4814009317
741,741,-78.70593999452495,42.3882450877
742,742,-118.18217776482723,34.064274499999996
743,743,-110.9457309847482,32.236007855
744,744,9.177073739894283,45.473545406999996
745,745,-121.93190049999998,37.326468217
746,746,-122.31750220834999,47.6105060167
747,747,,
748,748,-117.08032300814821,32.78553515335
749,749,-75.73203840205,39.12730053915
750,750,-97.72983944,30.26406425
751,751,-97.7247297764,30.45012115155
752,752,-117.24270907711214,46.73909205
753,753,-122.2415792942,37.7219275833
754,754,,
755,755,-76.969077083,39.09573575
756,756,-0.0874625567,51.51534593825
757,757,,
758,758,,
759,759,-2.8852783,53.26576638
760,760,-119.81774255571818,36.82939315
761,761,,
762,762,,
763,763,-77.80642562312998,38.6435778905
764,764,,
765,765,-119.77440834049999,39.519671466700004
766,766,-60.0170230865,-3.127198256
767,767,-87.6339854667,41.8965489861
768,768,,
769,769,-122.55731821059999,45.520305641449994
770,770,-74.17919624281598,41.427520916700004
771,771,-46.924323767993606,50.966904612
772,772,-75.32010990648023,40.3724680986
773,773,-97.37035585,32.732492
774,774,-85.08710369848811,33.913749483000004
